epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
180,9145.6,2.41856,2.02544,1.28245,0.36138,0.38697,0.30793,0.10016,2.1386,6.5353,1.17992,0.00911395,0.00911395,0.00911395
181,9195.74,2.40565,2.02348,1.28858,0.36071,0.38744,0.30781,0.10021,2.13667,6.54065,1.1787,0.009109,0.009109,0.009109
182,9246.95,2.42315,2.03962,1.28602,0.35951,0.38908,0.30753,0.09984,2.13576,6.56116,1.17837,0.00910405,0.00910405,0.00910405
183,9299.13,2.40533,2.01382,1.28287,0.35888,0.3895,0.30648,0.09924,2.13367,6.40325,1.17757,0.0090991,0.0090991,0.0090991
184,9350.28,2.4153,2.02035,1.26834,0.36011,0.39185,0.30781,0.09947,2.13278,6.3691,1.17653,0.00909415,0.00909415,0.00909415
185,9401.54,2.40976,2.01995,1.27948,0.36168,0.39307,0.31074,0.10041,2.13195,6.33787,1.17691,0.0090892,0.0090892,0.0090892
186,9453.85,2.4118,2.01496,1.27728,0.3639,0.39274,0.31223,0.10129,2.12969,6.39091,1.17674,0.00908425,0.00908425,0.00908425
187,9507.08,2.41394,2.00889,1.28156,0.3655,0.39222,0.31532,0.10235,2.12786,6.4097,1.17599,0.0090793,0.0090793,0.0090793
188,9561.2,2.42108,2.02329,1.28254,0.36746,0.39182,0.31694,0.10279,2.12665,6.36779,1.1758,0.00907435,0.00907435,0.00907435
189,9615.02,2.41279,2.01305,1.281,0.36718,0.39414,0.3175,0.10299,2.12589,6.43251,1.17486,0.0090694,0.0090694,0.0090694
190,9668.07,2.40167,2.00567,1.28051,0.36829,0.39158,0.31605,0.10249,2.12557,6.40858,1.1745,0.00906445,0.00906445,0.00906445
191,9721.13,2.416,2.00699,1.27501,0.36615,0.39156,0.31596,0.10237,2.126,6.33279,1.1739,0.0090595,0.0090595,0.0090595
192,9773.53,2.40953,2.00728,1.27752,0.36429,0.39335,0.31613,0.10242,2.12418,6.43522,1.17289,0.00905455,0.00905455,0.00905455
193,9823.43,2.40282,2.00542,1.27576,0.36563,0.39338,0.31686,0.10312,2.1236,6.41126,1.17206,0.0090496,0.0090496,0.0090496
194,9874.9,2.41422,2.00855,1.28077,0.36619,0.39509,0.31939,0.10444,2.12268,6.49099,1.17159,0.00904465,0.00904465,0.00904465
195,9926.33,2.40433,2.00054,1.281,0.36671,0.39696,0.32037,0.10472,2.12178,6.53823,1.17146,0.0090397,0.0090397,0.0090397
196,9977.02,2.40088,2.0012,1.27689,0.36749,0.39741,0.32141,0.10506,2.11986,6.52844,1.17051,0.00903475,0.00903475,0.00903475
197,10025.7,2.39547,1.98878,1.26686,0.36887,0.39685,0.32168,0.10496,2.1194,6.52851,1.17028,0.0090298,0.0090298,0.0090298
198,10074.8,2.39651,1.98937,1.27707,0.37052,0.3968,0.32327,0.10566,2.11826,6.60593,1.17009,0.00902485,0.00902485,0.00902485
199,10123.9,2.39855,1.9845,1.27173,0.37006,0.39485,0.32369,0.10583,2.11853,6.58917,1.1697,0.0090199,0.0090199,0.0090199
200,10174.4,2.40621,1.97785,1.27165,0.3691,0.39744,0.3233,0.10568,2.11821,6.5787,1.1694,0.00901495,0.00901495,0.00901495
201,10225.3,2.40393,2.00503,1.28272,0.36998,0.3972,0.32355,0.10616,2.11648,6.46949,1.16894,0.00901,0.00901,0.00901
202,10277.1,2.39593,1.98495,1.26872,0.37032,0.39905,0.32471,0.10657,2.11487,6.42295,1.16876,0.00900505,0.00900505,0.00900505
203,10328.3,2.39687,1.9854,1.27528,0.36875,0.40068,0.32471,0.10679,2.1133,6.42256,1.1682,0.0090001,0.0090001,0.0090001
204,10379.2,2.39702,1.98246,1.27215,0.37186,0.40123,0.32514,0.10722,2.11238,6.46451,1.16752,0.00899515,0.00899515,0.00899515
205,10428.6,2.3819,1.9772,1.26829,0.37472,0.40042,0.32668,0.10798,2.11121,6.42887,1.16718,0.0089902,0.0089902,0.0089902
206,10478.2,2.39279,1.97142,1.27054,0.37431,0.40174,0.32704,0.10818,2.11048,6.45177,1.16689,0.00898525,0.00898525,0.00898525
207,10527.2,2.3801,1.98437,1.27659,0.37655,0.40258,0.32942,0.10921,2.10933,6.46599,1.16634,0.0089803,0.0089803,0.0089803
208,10576.3,2.38462,1.97788,1.27827,0.37585,0.4033,0.32921,0.10916,2.10808,6.41161,1.16601,0.00897535,0.00897535,0.00897535
209,10625.5,2.39675,1.97622,1.2688,0.37802,0.40324,0.33169,0.11022,2.10658,6.35551,1.16545,0.0089704,0.0089704,0.0089704
210,10674.9,2.39533,1.9771,1.26781,0.37935,0.40356,0.33246,0.11062,2.10516,6.32159,1.1649,0.00896545,0.00896545,0.00896545
211,10724.7,2.39738,1.96603,1.26515,0.38103,0.40388,0.3329,0.11065,2.10459,6.36337,1.16419,0.0089605,0.0089605,0.0089605
212,10774.5,2.38186,1.96825,1.26576,0.38005,0.4065,0.33265,0.11046,2.10443,6.3533,1.16405,0.00895555,0.00895555,0.00895555
213,10824,2.38431,1.97201,1.263,0.38015,0.40627,0.33232,0.11018,2.10322,6.36303,1.16329,0.0089506,0.0089506,0.0089506
